item,itemLabel,startDate,endDate,sourceDate,psid
Q500378,Carlos Veiga,1991-04-04,2000-07-29,,Q500378-2BB6CEB7-6DF8-4C35-AC21-2A8B42C44C6F
Q500385,Gualberto do Rosário,2000-07-29,2000-10-05,,Q500385-6A0D70F5-5848-47CA-B442-14FBB8449888
Q500385,Gualberto do Rosário,2000-10-05,2001-02-01,,Q500385-97ea1c47-403e-c05f-327b-7d16e6c83e51
Q57649,José Maria Neves,2001-02-01,2016-04-22,,Q57649-887EBB20-EE65-4DAD-BC88-32649002B44B
Q23899522,Ulisses Correia e Silva,2016-04-22,,,Q23899522-8847dca7-4249-a55d-41ad-de8f3606545b
