item,itemLabel,position,positionLabel,start,psid
Q108745687,Fernando Elísio Freire,Q114612708,"Minister for Family, Inclusion and Social Development",2021-05-20,Q108745687-2C6512A4-ECC7-4BC7-AC0D-B325A6E86BEB
Q108782678,Gilberto Correia Carvalho Silva,Q114612673,Minister of Agriculture and the Environment of Cape Verde,2021-05-20,Q108782678-D1A1D751-6FE1-4246-B971-B7898BB8C1C6
Q111732093,Joana Rosa,Q114612567,Minister of Justice of Cape Verde,2021-05,Q111732093-7B9CB468-3AE2-4C15-B806-675643D86361
Q114612805,Abraão Aníbal Barbosa Vicente,Q114612561,Minister of Culture,2021-05-20,Q114612805-2F159BA4-D2BC-4C86-BD55-B8B443DFCBE7
Q114612805,Abraão Aníbal Barbosa Vicente,Q114927464,Minister of the Sea,2021-05-20,Q114612805-1dcab016-445f-8218-5754-0025d076ad6d
Q114612806,Alexandre Dias Monteiro,Q114612692,"Minister of Industry, Commerce and Energy of Cape Verde",2021-05-20,Q114612806-CC79EDE5-929A-42F5-844F-910D60D5A00C
Q114612807,Amadeu Cruz,Q114612681,Minister of Education of Cape Verde,2021-05-20,Q114612807-1A37821C-019A-4160-A1B2-9DADFB4A8661
Q114612809,Carlos Jorge Duarte Santos,Q114612717,Minister of Tourism and Transport of Cape Verde,2021-05-20,Q114612809-68651B08-0DA7-4A15-BD15-F4666B2466EA
Q114612811,Carlos Monteiro,Q114612664,Minister of Youth and Sport Cape Verde,2021-05-20,Q114612811-ECA43A40-6B72-4286-9A0A-4C62E4BB92E3
Q114612812,Edna Manuela Miranda de Oliveira,Q114612599,Minister of State Modernization and Public Administration,2021-05-20,Q114612812-F5CCB1EA-BC9B-4E85-A3DB-ADEB9C8A98EB
Q114612813,Filomena Mendes Gonçalves,Q112034425,Health Minister of Cape Verde,2022-10-25,Q114612813-03AC00D9-0ECB-4565-AB42-84DE5CC22DD3
Q114612814,Janine Tatiana Santos Lélis,Q114612618,Minister of the Presidency of the Council of Ministers,2022-10-25,Q114612814-1591FB49-6620-4EE8-8E8B-91B4817D48F3
Q114612814,Janine Tatiana Santos Lélis,Q114612644,Minister of Defence of Cape Verde,2021-05-20,Q114612814-C5E05297-4276-4E69-AF36-B8F9832B21EC
Q114612814,Janine Tatiana Santos Lélis,Q114927485,Minister of Territorial Cohesion,2021-05-20,Q114612814-7a83827b-4e65-6f48-9fe9-64528e63b4a0
Q114612816,Jorge Santos,Q114612700,Minister of Communities of Cape Verde,2021-05-20,Q114612816-81F177D6-B60A-499F-8EE0-8272441D95FF
Q114612818,Paulo Augusto Costa Rocha,Q114612566,Minister of Internal Affairs,2021-05-20,Q114612818-C9F4C29C-64FD-477D-B835-7FC6B84A5C8E
Q23899522,Ulisses Correia e Silva,Q30100568,Prime Minister of Cape Verde,2016-04-22,Q23899522-8847dca7-4249-a55d-41ad-de8f3606545b
Q45965970,Eunice Silva,Q114612653,Minister of Infrastructure of Cape Verde,2016-06-22,Q45965970-62EC6FD8-7DF1-4BC0-8F9D-F6D28F0C20DB
Q55098157,Luís Filipe Tavares,Q18204364,Minister of Foreign Affairs,2016,Q55098157-4AF6A52F-2EA1-4ABD-BC8F-7CB138DF5BF3
Q7378692,Rui Alberto de Figueiredo Soares,Q18204364,Minister of Foreign Affairs,2021-05-20,Q7378692-FBCDCCBF-6002-4E5E-BDBC-594FFDD37872
Q88247927,Olavo Correia,Q114611325,Deputy Prime Minister of Cape Verde,2016-05,Q88247927-e6c213a9-40b7-9a94-8ff8-9e35b19f603e
Q88247927,Olavo Correia,Q114612948,Minister of Finance of Cape Verde,2016-05,Q88247927-AA475212-A5A0-46A9-97E9-7A9FAF24C5EC
Q88247927,Olavo Correia,Q114927548,Minister of the Digital Economy,2021-05-20,Q88247927-44be3618-46a4-ca20-4464-90cac81c8730
Q57649,José Maria Neves,Q19058382,President of Cape Verde,2021-11-09,Q57649-927B275E-2A6D-4194-9B0B-08F843093FB0
