item,itemLabel,startDate,endDate,sourceDate,psid
Q336265,Antonio Mascarenhas Monteiro,1991-03-22,2001-03-22,,Q336265-1a4c27aa-48e4-ddd9-d062-93244acc1423
Q107431,Pedro Pires,2001-03-22,2011-09-09,,Q107431-6981cdec-4206-3beb-09e6-3550cb192968
Q57517,Jorge Carlos Fonseca,2011-09-09,2021-11-09,,Q57517-CEBF5726-5268-4A6C-9C9A-110D671DBDBA
Q57649,José Maria Neves,2021-11-09,,,Q57649-927B275E-2A6D-4194-9B0B-08F843093FB0
