who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
50229553,List of Prime Ministers of Cape Verde,Prime Minister of Cape Verde,2016-04-22,,Q57649,José Maria Neves,,,0
