who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
393785,List of presidents of Cape Verde,5th President of Cape Verde,2021-11-09,,Q57517,Jorge Carlos Fonseca,,,0
393785,List of Prime Ministers of Cape Verde,Prime Minister of Cape Verde,2001-02-01,2016-04-22,Q500385,Gualberto do Rosário,Q23899522,Ulisses Correia e Silva,1
